Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	5c70e1c6-19e4-48a5-967a-57d2a5f3f9a7
Plate Name	490423695
Measurement	Measurement 3
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	All Cells - Number of Objects	All Cells - Non border cells - Mean per Well	Non border cells - Number of Objects	Non border cells - Total Spot Area - Mean per Well	Non border cells - Relative Spot Intensity - Mean per Well	Non border cells - Number of Spots - Mean per Well	Non border cells - Number of Spots per Area of Cell - Mean per Well	Spots Substrate - Number of Objects	Spots Substrate - Relative Spot Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - Mean per Well	Spots Substrate - Uncorrected Spot Peak Intensity - Mean per Well	Spots Substrate - Spot Contrast - Mean per Well	Spots Substrate - Spot Background Intensity - Mean per Well	Spots Substrate - Spot Area [px²] - Mean per Well	Spots Substrate - Region Intensity - Mean per Well	Spots Substrate - Spot to Region Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - StdDev per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
6	21	1	1	1649	0.935112189206	1542	608.52464332	0.565480751695	6.33657587549	0.00209158728001	9771	0.596485102863	1133.87605702	2086.81660014	0.518504031112	242.963437397	96.0336710674	1025.60789207	1.50821175508	2931.77293309	25	0	0	InLimits	37	InLimits	5					
7	21	1	1	2321	0.926324859974	2150	639.321860465	0.536665569514	8.02837209302	0.00258596136213	17261	0.593976184796	1261.55389021	2265.64034529	0.517034629788	247.389373541	79.6328138578	996.680721116	1.58916432048	4019.89024305	25	0	0	InLimits	37	InLimits	5					
8	21	1	1	2832	0.929731638418	2633	741.140903912	0.513732454217	10.7322445879	0.00318065953689	28258	0.577808367398	1298.71893771	2288.12591125	0.500588414839	254.75607514	69.0573996744	986.109780353	1.70042494105	4746.25578015	25	0	0	InLimits	37	InLimits	5					
9	21	1	1	2437	0.935166187936	2279	690.359806933	0.509486549674	9.9473453269	0.00297844763113	22670	0.585944526722	1315.22677865	2328.96347596	0.509770914094	251.967230102	69.4014115571	958.753330456	1.78080253545	4573.47151566	25	0	0	InLimits	37	InLimits	5					
10	21	1	1	2602	0.91813989239	2389	729.586856425	0.493578996253	10.2067810799	0.00297959602626	24384	0.589280796842	1342.93726766	2362.71391076	0.513911796835	251.639366576	71.4806020341	957.647891952	1.83451752242	4728.21365454	25	0	0	InLimits	37	InLimits	5					
11	21	1	1	2171	0.934131736527	2028	677.703648915	0.498215332346	9.38856015779	0.0028373267127	19040	0.582170309852	1266.69975177	2251.66281513	0.505057297958	251.245659244	72.1839810924	904.479015404	1.83388971864	4352.36619781	25	0	0	InLimits	37	InLimits	5					
12	21	1	1	2479	0.922549415087	2287	687.609969392	0.486361721217	9.37822474858	0.00275762433838	21448	0.576442168419	1226.98448232	2174.20677919	0.497474404969	246.880737777	73.319843342	840.381324668	1.86248378641	4436.11353786	25	0	0	InLimits	37	InLimits	5					
13	21	1	1	2282	0.919807186678	2099	787.708909004	0.487669424628	12.5907575036	0.00333572694448	26428	0.586977057663	1354.38454359	2387.639776	0.512734507992	258.131557146	62.562471621	959.482103243	1.83708630151	4767.11123136	25	0	0	InLimits	37	InLimits	5					
14	21	1	1	1871	0.934259754142	1748	673.336384439	0.472877478003	8.65102974828	0.00269147334648	15122	0.588557399867	1320.96283092	2330.11856897	0.511132032615	245.98832755	77.833090861	814.647787356	2.05375811835	4623.62864318	25	0	0	InLimits	37	InLimits	5					
15	21	1	1	2179	0.921982560808	2009	693.723743156	0.475502715729	10.2628173221	0.00321383935833	20618	0.597160485306	1460.30648902	2558.81574353	0.522817866541	250.567736137	67.5958385876	853.708109104	2.14123359233	4972.45858657	25	0	0	InLimits	37	InLimits	5					
15	22	1	1	2298	0.920800696258	2116	686.90926276	0.475298667158	9.53449905482	0.00291555365471	20175	0.591719458227	1369.2780299	2396.34403965	0.516733883424	252.125278654	72.0446096654	906.662680279	1.94045454273	4893.49155014	25	0	0	InLimits	37	InLimits	5					
14	22	1	1	1920	0.9359375	1797	656.272676683	0.485731242573	9.15136338342	0.00293148281143	16445	0.587174613926	1378.76851056	2420.77598054	0.511597978171	255.670740529	71.713104287	906.1930286	1.91157743704	4839.02326889	25	0	0	InLimits	37	InLimits	5					
13	22	1	1	1787	0.924454392837	1652	687.651937046	0.468643850235	9.45641646489	0.00275956963546	15622	0.575726932711	1141.23293907	2045.9692741	0.497298848999	250.756883566	72.718025861	813.42343439	1.84315208475	4079.68984538	25	0	0	InLimits	37	InLimits	5					
12	22	1	1	1861	0.924234282644	1720	619.205813953	0.487022147612	7.99186046512	0.00262158469502	13746	0.59027751672	1260.41196298	2251.10264804	0.513620426741	248.952478961	77.4795576895	846.251029024	1.91198578644	4223.92469758	25	0	0	InLimits	37	InLimits	5					
11	22	1	1	1877	0.939797549281	1764	662.564058957	0.492763487591	8.61451247166	0.00272907966697	15196	0.583357242337	1214.87132079	2173.35279021	0.506301210107	250.011618593	76.9125427744	849.77409867	1.8140756209	4191.12449907	25	0	0	InLimits	37	InLimits	5					
10	22	1	1	2155	0.926218097448	1996	677.950901804	0.476703853779	9.46492985972	0.0028758937945	18892	0.575307201856	1151.02183895	2059.80044463	0.495992236408	248.498376421	71.6276730891	826.185540978	1.8215486970699999	4207.71173321	25	0	0	InLimits	37	InLimits	5					
9	22	1	1	2180	0.934403669725	2037	676.200785469	0.493777898882	9.3294059892	0.00295498113989	19004	0.588400289223	1321.99176999	2339.44864239	0.512718004277	247.769097545	72.4805830352	893.057317883	1.90599404848	4594.04355844	25	0	0	InLimits	37	InLimits	5					
8	22	1	1	2533	0.925779707856	2345	717.655863539	0.503964827099	9.88571428571	0.00297036121101	23182	0.589985469604	1379.17295978	2416.07837978	0.51464331526	247.466649353	72.5952463118	941.492109548	1.85797802572	4935.15956013	25	0	0	InLimits	37	InLimits	5					
7	22	1	1	2211	0.92446856626	2044	690.746086106	0.523151137959	9.27495107632	0.00291506706993	18958	0.588267273889	1213.89229397	2176.65170377	0.512132673822	251.942014923	74.4743643844	1009.56088105	1.58009421024	4066.36704757	25	0	0	InLimits	37	InLimits	5					
6	22	1	1	1765	0.936543909348	1653	605.02722323	0.558392501103	6.44041137326	0.00221882281354	10646	0.603338011226	1278.44929317	2328.65047905	0.527715376295	257.052723513	93.9423257562	1066.27826372	1.56999746423	3478.40556104	25	0	0	InLimits	37	InLimits	5					
5	22	1	1	1713	0.941039112668	1612	584.855459057	0.582299020906	5.27791563275	0.00192109939699	8508	0.625123577527	1327.5194747	2428.7157969	0.552617773915	251.090434344	110.811824165	1045.92129187	1.64368233305	2883.31748398	25	0	0	InLimits	37	InLimits	5					
4	22	1	1	1446	0.936376210235	1354	554.362629247	0.595183706294	3.99630723781	0.00166355081724	5411	0.652393977771	1618.89480948	2989.0085012	0.586529756753	271.538953195	138.718721124	1158.86439766	1.8084441446	2830.16316487	25	0	0	InLimits	37	InLimits	5					
3	22	1	1	1355	0.941697416974	1276	488.376959248	0.589046505662	3.01724137931	0.00169130632188	3850	0.681039492072	2185.14651201	3964.28779221	0.622924610441	308.266880154	161.862077922	1402.19045751	1.95963076709	3417.65749085	25	0	0	InLimits	37	InLimits	5					
2	22	1	1	1542	0.941634241245	1452	497.04338843	0.536972443049	2.81611570248	0.00153462373226	4089	0.687798814645	1695.45179441	3142.6104182	0.631703884708	284.322932513	176.499633162	991.11225129	2.12216885501	2876.58899203	25	0	0	InLimits	37	InLimits	5					
2	23	1	1	1990	0.932663316583	1856	581.940193966	0.454319120237	9.24622844828	0.00305095500197	17161	0.606169821437	1401.14040075	2461.84493911	0.532742880514	247.507645199	62.9381154944	880.784346908	2.00453470491	4781.16475884	25	0	0	InLimits	37	InLimits	5					
3	23	1	1	1966	0.933367243133	1835	623.390190736	0.476029963326	9.35476839237	0.00298270665903	17166	0.592813323072	1331.30386656	2335.6285681	0.515849487372	244.874795508	66.6387626704	893.959812364	1.92634314693	4691.29376105	25	0	0	InLimits	37	InLimits	5					
4	23	1	1	1954	0.932446264074	1822	608.343578485	0.464324697558	8.33315038419	0.00268312991409	15183	0.594707274513	1281.15015427	2275.52262399	0.517416323504	240.153270319	73.0028321149	787.504257334	2.06445172907	4371.5428829	25	0	0	InLimits	37	InLimits	5					
5	23	1	1	2038	0.926889106968	1889	612.35574378	0.480999226384	8.97564849127	0.00302274357011	16955	0.591939514148	1226.2989949	2189.48286641	0.515199316631	243.988383203	68.2241226777	843.347092728	1.87301319357	4222.47240346	25	0	0	InLimits	37	InLimits	5					
6	23	1	1	1881	0.925571504519	1741	639.819643883	0.476731466974	9.39460080414	0.00294800409387	16356	0.59873409143	1426.71072936	2499.79970653	0.524061313466	245.00790672	68.1050379066	889.950277763	2.00333090805	4907.06131197	25	0	0	InLimits	37	InLimits	5					
7	23	1	1	2072	0.927123552124	1921	692.237376366	0.482743291583	10.8068714211	0.00316749694382	20760	0.585404866907	1237.08937328	2192.07663776	0.507877367961	246.145091484	64.0552986513	863.823852762	1.80963572151	4360.24628081	25	0	0	InLimits	37	InLimits	5					
8	23	1	1	2272	0.915933098592	2081	720.532916867	0.488092699947	10.4771744354	0.00307168439275	21803	0.572097291802	1224.21311147	2174.26134018	0.494227662569	255.63717321	68.7716827959	882.645613053	1.82373012149	4517.39203636	25	0	0	InLimits	37	InLimits	5					
9	23	1	1	1841	0.938620315046	1728	584.999421296	0.485428156737	7.95833333333	0.00280434003306	13752	0.600342849233	1353.35772353	2412.48145724	0.524870322988	245.523775479	73.5077806864	850.920365309	1.99204251468	4411.70231706	25	0	0	InLimits	37	InLimits	5					
10	23	1	1	1724	0.951276102088	1640	439.275609756	0.513498120159	4.21768292683	0.00242362468446	6917	0.608305569507	1322.62969533	2439.8536938	0.534663447397	280.683180776	104.150932485	964.398778127	1.79280754226	2990.93814112	25	0	0	InLimits	37	InLimits	5					
11	23	1	1	1358	0.937407952872	1273	445.703849175	0.487355383126	4.12097407698	0.00215085217255	5246	0.615597287822	1366.33879624	2505.13572246	0.541322078094	270.630055699	108.154975219	884.80389269	2.0326103094	3276.57089564	25	0	0	InLimits	37	InLimits	5					
12	23	1	1	1773	0.944162436548	1674	473.824970131	0.527098557562	3.73476702509	0.00224618382221	6252	0.611869102104	1264.01229128	2349.37108125	0.53987476193	297.340466013	126.868682022	1014.37784939	1.69291459246	2626.82420306	25	0	0	InLimits	37	InLimits	5					
13	23	1	1	1513	0.958360872439	1450	418.168965517	0.513960349333	4.01172413793	0.00244148225833	5817	0.617914781485	1421.30390764	2612.3708097	0.545574360419	292.111965677	104.236719959	984.571456168	1.86401232636	3272.16931165	25	0	0	InLimits	37	InLimits	5					
14	23	1	1	1407	0.943852167733	1328	427.770331325	0.509527724105	4.01731927711	0.00236133196146	5335	0.612574073503	1399.24908127	2558.81405811	0.53855894626	285.75195096	106.48153702	973.540753254	1.92264808821	3141.01315447	25	0	0	InLimits	37	InLimits	5					
15	23	1	1	1725	0.935652173913	1614	439.720570012	0.481638615537	4.25588599752	0.00234836689381	6869	0.599561512902	1231.07842288	2279.46003785	0.521882514791	275.05143068	103.32057068	859.569987915	1.85152366051	2954.74242635	25	0	0	InLimits	37	InLimits	5					
